675,/p20/m675,אל נהר סוד,אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
676,/p20/m676,[אבות קדושים דת ירשו],אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
677,/p170/m677,רוּחַ שְׂשׂוֹנִי וְחֵן מַנְעַמָּיו,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
679,/p170/m679,וְכוֹס שׂהַם אֲשֶׁר יֵינוֹ,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
680,/p170/m680,[נִבְטַח בְּהָפִיק זְמָן כִּמְעַט זְמָמֵינוּ],משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
703,/p49/m703,[אָדָם אֲשֶׁר],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
708,/p49/m708,חסדיך וטובתך לאדם,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
709,/p49/m709,דבר בעתו,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
711,/p100/m711,יהודי ירושלים והמיסיון,יוסף יושעה ריבלין,,https://wikidata.org/wiki/Q12408033,,,Translation missing: he.letters,
714,/p161/m714,לִקְרַאת מְקוֹר חַיֵי אֱמֶת,יהודה הלוי,,https://wikidata.org/wiki/Q299200,,,Translation missing: he.poetry,
715,/p180/m715,עזבתני ועלתה לשחקים,שלמה אבן גבירול,,https://wikidata.org/wiki/Q239355,,,Translation missing: he.poetry,
755,/p20/m755,[לָנוּ כַטַּל תִּהְיֶה],אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
757,/p170/m757,עד אן בגלות שלחו שלח,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
768,/p146/m768,עין ולב,שלום שבזי,,,,,Translation missing: he.poetry,
769,/p167/m769,"קינה על מות ר' יצחק חיים כ""צ מהחזנים",משה חיים לוצטו,,https://wikidata.org/wiki/Q982845,,,Translation missing: he.poetry,
